,stay_date,report_date,lead_in,individual_reservation_change_3_actual,individual_reservation_change_3_predicted
539,2023-03-05,2023-02-14,19,0,1.5694054
540,2023-03-05,2023-02-15,18,0,1.3911366
541,2023-03-05,2023-02-16,17,0,1.3155844
542,2023-03-05,2023-02-17,16,0,1.4531629
543,2023-03-05,2023-02-18,15,0,1.8358691
544,2023-03-05,2023-02-19,14,0,2.754895
545,2023-03-05,2023-02-20,13,0,2.7286098
546,2023-03-05,2023-02-21,12,0,2.5976942
547,2023-03-05,2023-02-22,11,2,1.9152505
548,2023-03-05,2023-02-23,10,2,1.4412856
549,2023-03-05,2023-02-24,9,5,1.8826367
550,2023-03-05,2023-02-25,8,5,2.8447206
551,2023-03-05,2023-02-26,7,11,3.7965937
552,2023-03-05,2023-02-27,6,10,4.7239776
553,2023-03-05,2023-02-28,5,10,4.1217456
554,2023-03-05,2023-03-01,4,5,4.2535157
555,2023-03-05,2023-03-02,3,12,4.5424314
556,2023-03-05,2023-03-03,2,10,3.6445322
557,2023-03-05,2023-03-04,1,9,2.681458
558,2023-03-05,2023-03-05,0,0,0.9302071
559,2023-03-06,2023-02-04,30,2,1.410817
560,2023-03-06,2023-02-05,29,2,2.4725997
561,2023-03-06,2023-02-06,28,1,2.650163
562,2023-03-06,2023-02-07,27,2,2.5950282
563,2023-03-06,2023-02-08,26,4,1.8128765
564,2023-03-06,2023-02-09,25,4,1.4907999
565,2023-03-06,2023-02-10,24,2,1.638269
566,2023-03-06,2023-02-11,23,0,1.8210793
567,2023-03-06,2023-02-12,22,3,2.7785618
568,2023-03-06,2023-02-13,21,5,2.764624
569,2023-03-06,2023-02-14,20,6,2.8332696
570,2023-03-06,2023-02-15,19,3,2.1213057
571,2023-03-06,2023-02-16,18,1,1.8179191
572,2023-03-06,2023-02-17,17,1,1.8916727
573,2023-03-06,2023-02-18,16,1,2.4982505
574,2023-03-06,2023-02-19,15,1,4.0885534
575,2023-03-06,2023-02-20,14,1,4.079695
576,2023-03-06,2023-02-21,13,2,3.8768458
577,2023-03-06,2023-02-22,12,5,2.384531
578,2023-03-06,2023-02-23,11,4,2.4235933
579,2023-03-06,2023-02-24,10,6,4.0899267
580,2023-03-06,2023-02-25,9,4,6.206464
581,2023-03-06,2023-02-26,8,5,6.1680694
582,2023-03-06,2023-02-27,7,4,6.5136466
583,2023-03-06,2023-02-28,6,6,7.916118
584,2023-03-06,2023-03-01,5,9,6.735894
585,2023-03-06,2023-03-02,4,11,6.87585
586,2023-03-06,2023-03-03,3,15,7.6371856
587,2023-03-06,2023-03-04,2,11,7.3719172
588,2023-03-06,2023-03-05,1,7,5.2965508
589,2023-03-06,2023-03-06,0,0,1.1964263
590,2023-03-07,2023-02-05,30,2,2.3941808
591,2023-03-07,2023-02-06,29,2,2.6228237
592,2023-03-07,2023-02-07,28,1,2.73179
593,2023-03-07,2023-02-08,27,1,2.0069997
594,2023-03-07,2023-02-09,26,0,1.9140866
595,2023-03-07,2023-02-10,25,1,2.0107634
596,2023-03-07,2023-02-11,24,1,2.2645125
597,2023-03-07,2023-02-12,23,5,2.8651266
598,2023-03-07,2023-02-13,22,6,2.9537797
599,2023-03-07,2023-02-14,21,7,2.9430697
600,2023-03-07,2023-02-15,20,3,2.3824568
601,2023-03-07,2023-02-16,19,1,2.2049358
602,2023-03-07,2023-02-17,18,1,2.393886
603,2023-03-07,2023-02-18,17,1,3.2757246
604,2023-03-07,2023-02-19,16,3,4.5626554
605,2023-03-07,2023-02-20,15,3,4.6993937
606,2023-03-07,2023-02-21,14,4,4.7404532
607,2023-03-07,2023-02-22,13,3,3.080181
608,2023-03-07,2023-02-23,12,2,3.1511745
609,2023-03-07,2023-02-24,11,5,3.4293609
610,2023-03-07,2023-02-25,10,11,6.175522
611,2023-03-07,2023-02-26,9,15,6.21127
612,2023-03-07,2023-02-27,8,15,6.602555
613,2023-03-07,2023-02-28,7,11,8.149388
614,2023-03-07,2023-03-01,6,11,7.5242596
615,2023-03-07,2023-03-02,5,9,6.55792
616,2023-03-07,2023-03-03,4,12,7.241568
617,2023-03-07,2023-03-04,3,13,9.686298
618,2023-03-07,2023-03-05,2,11,9.152373
619,2023-03-07,2023-03-06,1,5,3.9239967
620,2023-03-07,2023-03-07,0,0,0.5661597
621,2023-03-08,2023-02-06,30,1,2.464985
622,2023-03-08,2023-02-07,29,0,2.6089525
623,2023-03-08,2023-02-08,28,0,1.7373012
624,2023-03-08,2023-02-09,27,0,1.431771
625,2023-03-08,2023-02-10,26,2,1.5024954
626,2023-03-08,2023-02-11,25,3,1.7381247
627,2023-03-08,2023-02-12,24,7,2.496697
628,2023-03-08,2023-02-13,23,7,2.8209243
629,2023-03-08,2023-02-14,22,7,2.7780573
630,2023-03-08,2023-02-15,21,3,2.3278909
631,2023-03-08,2023-02-16,20,1,2.1614769
632,2023-03-08,2023-02-17,19,3,2.4006116
633,2023-03-08,2023-02-18,18,3,2.9835536
634,2023-03-08,2023-02-19,17,6,4.1912813
635,2023-03-08,2023-02-20,16,4,5.1111193
636,2023-03-08,2023-02-21,15,5,4.838354
637,2023-03-08,2023-02-22,14,3,3.1891055
638,2023-03-08,2023-02-23,13,2,2.8761284
639,2023-03-08,2023-02-24,12,3,3.0890667
640,2023-03-08,2023-02-25,11,13,4.5952153
641,2023-03-08,2023-02-26,10,19,5.3954377
642,2023-03-08,2023-02-27,9,21,6.444937
643,2023-03-08,2023-02-28,8,17,7.8503757
644,2023-03-08,2023-03-01,7,17,6.2024064
645,2023-03-08,2023-03-02,6,13,5.9106574
646,2023-03-08,2023-03-03,5,7,4.446325
647,2023-03-08,2023-03-04,4,1,4.1368957
648,2023-03-08,2023-03-05,3,9,2.4890935
649,2023-03-08,2023-03-06,2,8,1.758917
650,2023-03-08,2023-03-07,1,8,1.326262
651,2023-03-08,2023-03-08,0,0,0.74589825
652,2023-03-09,2023-02-07,30,0,2.1427445
653,2023-03-09,2023-02-08,29,0,1.3025731
654,2023-03-09,2023-02-09,28,0,1.1496557
655,2023-03-09,2023-02-10,27,0,1.1528574
656,2023-03-09,2023-02-11,26,0,1.3375118
657,2023-03-09,2023-02-12,25,3,1.7633914
658,2023-03-09,2023-02-13,24,4,1.9031103
659,2023-03-09,2023-02-14,23,5,2.0367773
660,2023-03-09,2023-02-15,22,2,1.695766
661,2023-03-09,2023-02-16,21,1,1.555191
662,2023-03-09,2023-02-17,20,0,1.6160824
663,2023-03-09,2023-02-18,19,0,1.7964271
664,2023-03-09,2023-02-19,18,2,2.4119184
665,2023-03-09,2023-02-20,17,3,3.006648
666,2023-03-09,2023-02-21,16,4,3.0430884
667,2023-03-09,2023-02-22,15,3,2.2603266
668,2023-03-09,2023-02-23,14,2,2.2090316
669,2023-03-09,2023-02-24,13,1,2.2592888
670,2023-03-09,2023-02-25,12,1,2.7304769
671,2023-03-09,2023-02-26,11,2,3.2827716
672,2023-03-09,2023-02-27,10,4,4.771415
673,2023-03-09,2023-02-28,9,6,4.7066364
674,2023-03-09,2023-03-01,8,11,4.003451
675,2023-03-09,2023-03-02,7,9,3.9156506
676,2023-03-09,2023-03-03,6,8,4.7246995
677,2023-03-09,2023-03-04,5,2,5.956034
678,2023-03-09,2023-03-05,4,7,6.9986362
679,2023-03-09,2023-03-06,3,10,7.3608356
680,2023-03-09,2023-03-07,2,10,6.3755374
681,2023-03-09,2023-03-08,1,5,4.1200542
682,2023-03-09,2023-03-09,0,0,0.88136274
683,2023-03-10,2023-02-08,30,0,1.6339316
684,2023-03-10,2023-02-09,29,2,1.365682
685,2023-03-10,2023-02-10,28,2,1.3708912
686,2023-03-10,2023-02-11,27,2,1.4900014
687,2023-03-10,2023-02-12,26,0,1.8824048
688,2023-03-10,2023-02-13,25,0,1.8526343
689,2023-03-10,2023-02-14,24,0,1.9864182
690,2023-03-10,2023-02-15,23,0,1.7878908
691,2023-03-10,2023-02-16,22,0,1.4800297
692,2023-03-10,2023-02-17,21,0,1.4652916
693,2023-03-10,2023-02-18,20,0,1.5760311
694,2023-03-10,2023-02-19,19,0,2.0414891
695,2023-03-10,2023-02-20,18,1,2.03768
696,2023-03-10,2023-02-21,17,1,2.258721
697,2023-03-10,2023-02-22,16,1,2.0009224
698,2023-03-10,2023-02-23,15,0,1.910713
699,2023-03-10,2023-02-24,14,0,2.0088866
700,2023-03-10,2023-02-25,13,0,2.3249288
701,2023-03-10,2023-02-26,12,0,2.1992488
702,2023-03-10,2023-02-27,11,0,2.3974845
703,2023-03-10,2023-02-28,10,1,3.3468268
704,2023-03-10,2023-03-01,9,3,3.0933175
705,2023-03-10,2023-03-02,8,3,2.8098695
706,2023-03-10,2023-03-03,7,4,3.101034
707,2023-03-10,2023-03-04,6,5,4.049837
708,2023-03-10,2023-03-05,5,8,5.0550246
709,2023-03-10,2023-03-06,4,14,5.529447
710,2023-03-10,2023-03-07,3,13,6.416587
711,2023-03-10,2023-03-08,2,10,5.667961
712,2023-03-10,2023-03-09,1,2,3.7970948
713,2023-03-10,2023-03-10,0,0,0.793586
714,2023-03-11,2023-02-09,30,6,2.1829638
715,2023-03-11,2023-02-10,29,4,2.2883918
716,2023-03-11,2023-02-11,28,3,2.511456
717,2023-03-11,2023-02-12,27,1,2.5300467
718,2023-03-11,2023-02-13,26,0,2.4372063
719,2023-03-11,2023-02-14,25,0,2.475341
720,2023-03-11,2023-02-15,24,1,2.5194693
721,2023-03-11,2023-02-16,23,2,2.4439058
722,2023-03-11,2023-02-17,22,2,2.3980227
723,2023-03-11,2023-02-18,21,1,2.5627503
724,2023-03-11,2023-02-19,20,1,2.5132537
725,2023-03-11,2023-02-20,19,2,2.4079797
726,2023-03-11,2023-02-21,18,3,2.6972609
727,2023-03-11,2023-02-22,17,2,2.2076335
728,2023-03-11,2023-02-23,16,2,2.2061853
729,2023-03-11,2023-02-24,15,1,2.2288382
730,2023-03-11,2023-02-25,14,1,2.5573282
731,2023-03-11,2023-02-26,13,4,2.409732
732,2023-03-11,2023-02-27,12,4,2.5972128
733,2023-03-11,2023-02-28,11,7,3.1206605
734,2023-03-11,2023-03-01,10,4,3.4737456
735,2023-03-11,2023-03-02,9,5,3.3612933
736,2023-03-11,2023-03-03,8,4,4.0574055
737,2023-03-11,2023-03-04,7,5,5.398374
738,2023-03-11,2023-03-05,6,5,6.2172594
739,2023-03-11,2023-03-06,5,9,7.0283623
740,2023-03-11,2023-03-07,4,7,7.675165
741,2023-03-11,2023-03-08,3,10,8.529169
742,2023-03-11,2023-03-09,2,4,7.599074
743,2023-03-11,2023-03-10,1,4,5.159421
744,2023-03-11,2023-03-11,0,0,1.8813506
745,2023-03-12,2023-02-10,30,0,1.108521
746,2023-03-12,2023-02-11,29,1,1.172895
747,2023-03-12,2023-02-12,28,1,1.722455
748,2023-03-12,2023-02-13,27,1,1.801013
749,2023-03-12,2023-02-14,26,1,1.8700655
750,2023-03-12,2023-02-15,25,1,1.5306832
751,2023-03-12,2023-02-16,24,1,1.2935051
752,2023-03-12,2023-02-17,23,0,1.3438945
753,2023-03-12,2023-02-18,22,0,1.4008565
754,2023-03-12,2023-02-19,21,0,1.7361553
755,2023-03-12,2023-02-20,20,1,1.6851369
756,2023-03-12,2023-02-21,19,1,1.6275457
757,2023-03-12,2023-02-22,18,1,1.4472418
758,2023-03-12,2023-02-23,17,0,1.1141334
759,2023-03-12,2023-02-24,16,2,1.1510464
760,2023-03-12,2023-02-25,15,2,1.3944783
761,2023-03-12,2023-02-26,14,2,1.6890969
762,2023-03-12,2023-02-27,13,1,1.3216869
763,2023-03-12,2023-02-28,12,1,1.9563739
764,2023-03-12,2023-03-01,11,2,1.4276212
765,2023-03-12,2023-03-02,10,2,1.217738
766,2023-03-12,2023-03-03,9,2,1.7471777
767,2023-03-12,2023-03-04,8,2,2.8163278
768,2023-03-12,2023-03-05,7,2,3.2435992
769,2023-03-12,2023-03-06,6,8,3.3069508
770,2023-03-12,2023-03-07,5,7,3.5508938
771,2023-03-12,2023-03-08,4,9,3.7243023
772,2023-03-12,2023-03-09,3,3,4.5744185
773,2023-03-12,2023-03-10,2,3,3.7858772
774,2023-03-12,2023-03-11,1,0,2.8981957
775,2023-03-12,2023-03-12,0,0,0.8692311
776,2023-03-13,2023-02-11,30,0,1.5920643
777,2023-03-13,2023-02-12,29,0,2.3716025
778,2023-03-13,2023-02-13,28,1,2.3576138
779,2023-03-13,2023-02-14,27,3,2.391106
780,2023-03-13,2023-02-15,26,3,1.8985279
781,2023-03-13,2023-02-16,25,2,1.5696263
782,2023-03-13,2023-02-17,24,0,1.6082802
783,2023-03-13,2023-02-18,23,0,1.6972116
784,2023-03-13,2023-02-19,22,0,2.8843298
785,2023-03-13,2023-02-20,21,2,2.86097
786,2023-03-13,2023-02-21,20,3,2.7658923
787,2023-03-13,2023-02-22,19,3,1.9433435
788,2023-03-13,2023-02-23,18,2,1.6157655
789,2023-03-13,2023-02-24,17,1,1.6592684
790,2023-03-13,2023-02-25,16,3,2.2097585
791,2023-03-13,2023-02-26,15,2,2.641506
792,2023-03-13,2023-02-27,14,7,2.609931
793,2023-03-13,2023-02-28,13,5,3.5925102
794,2023-03-13,2023-03-01,12,5,2.3565512
795,2023-03-13,2023-03-02,11,0,2.3128529
796,2023-03-13,2023-03-03,10,2,4.2183375
797,2023-03-13,2023-03-04,9,5,6.2350206
798,2023-03-13,2023-03-05,8,7,7.746857
799,2023-03-13,2023-03-06,7,12,7.951835
800,2023-03-13,2023-03-07,6,17,7.9328413
801,2023-03-13,2023-03-08,5,15,6.9116783
802,2023-03-13,2023-03-09,4,8,7.168064
803,2023-03-13,2023-03-10,3,5,7.058933
804,2023-03-13,2023-03-11,2,5,7.0233207
805,2023-03-13,2023-03-12,1,5,5.4903917
806,2023-03-13,2023-03-13,0,0,1.2760129
807,2023-03-14,2023-02-12,30,0,2.7143908
808,2023-03-14,2023-02-13,29,2,2.6224446
809,2023-03-14,2023-02-14,28,4,2.6761563
810,2023-03-14,2023-02-15,27,4,2.1959794
811,2023-03-14,2023-02-16,26,2,1.9221538
812,2023-03-14,2023-02-17,25,0,2.071234
813,2023-03-14,2023-02-18,24,0,2.2229743
814,2023-03-14,2023-02-19,23,1,2.9457579
815,2023-03-14,2023-02-20,22,2,3.2815843
816,2023-03-14,2023-02-21,21,3,3.18689
817,2023-03-14,2023-02-22,20,2,2.7994587
818,2023-03-14,2023-02-23,19,2,2.5434856
819,2023-03-14,2023-02-24,18,3,2.462706
820,2023-03-14,2023-02-25,17,5,2.9235318
821,2023-03-14,2023-02-26,16,4,3.0529892
822,2023-03-14,2023-02-27,15,9,3.1473668
823,2023-03-14,2023-02-28,14,7,4.1848073
824,2023-03-14,2023-03-01,13,7,3.1237996
825,2023-03-14,2023-03-02,12,0,3.36716
826,2023-03-14,2023-03-03,11,3,4.0425897
827,2023-03-14,2023-03-04,10,6,6.745254
828,2023-03-14,2023-03-05,9,7,8.719621
829,2023-03-14,2023-03-06,8,10,8.70977
830,2023-03-14,2023-03-07,7,14,8.674533
831,2023-03-14,2023-03-08,6,13,6.8743973
832,2023-03-14,2023-03-09,5,7,6.0333815
833,2023-03-14,2023-03-10,4,7,6.9718933
834,2023-03-14,2023-03-11,3,13,8.727333
835,2023-03-14,2023-03-12,2,13,9.05987
836,2023-03-14,2023-03-13,1,6,3.2215405
837,2023-03-14,2023-03-14,0,0,0.4873277
838,2023-03-15,2023-02-13,30,0,2.4237473
839,2023-03-15,2023-02-14,29,1,2.4286933
840,2023-03-15,2023-02-15,28,1,1.8835638
841,2023-03-15,2023-02-16,27,1,1.6126876
842,2023-03-15,2023-02-17,26,0,1.6206074
843,2023-03-15,2023-02-18,25,0,1.7799499
844,2023-03-15,2023-02-19,24,1,2.6923058
845,2023-03-15,2023-02-20,23,3,2.9618165
846,2023-03-15,2023-02-21,22,4,2.895249
847,2023-03-15,2023-02-22,21,3,2.337669
848,2023-03-15,2023-02-23,20,2,1.9340973
849,2023-03-15,2023-02-24,19,1,1.943883
850,2023-03-15,2023-02-25,18,4,2.154104
851,2023-03-15,2023-02-26,17,5,2.5596173
852,2023-03-15,2023-02-27,16,6,3.1015325
853,2023-03-15,2023-02-28,15,3,4.142975
854,2023-03-15,2023-03-01,14,1,3.442832
855,2023-03-15,2023-03-02,13,0,3.1602042
856,2023-03-15,2023-03-03,12,2,3.5155501
857,2023-03-15,2023-03-04,11,8,5.7104683
858,2023-03-15,2023-03-05,10,9,7.70614
859,2023-03-15,2023-03-06,9,13,8.083693
860,2023-03-15,2023-03-07,8,13,8.136934
861,2023-03-15,2023-03-08,7,12,6.6801004
862,2023-03-15,2023-03-09,6,6,6.0622296
863,2023-03-15,2023-03-10,5,2,6.4814243
864,2023-03-15,2023-03-11,4,8,8.213455
865,2023-03-15,2023-03-12,3,12,9.919058
866,2023-03-15,2023-03-13,2,11,8.615777
867,2023-03-15,2023-03-14,1,5,3.7999904
868,2023-03-15,2023-03-15,0,1,1.1970696
869,2023-03-15,2023-03-16,-1,0,0.39346886
870,2023-03-16,2023-02-14,30,1,2.1488585
871,2023-03-16,2023-02-15,29,1,1.6772971
872,2023-03-16,2023-02-16,28,1,1.4869514
873,2023-03-16,2023-02-17,27,14,1.486009
874,2023-03-16,2023-02-18,26,14,1.6006764
875,2023-03-16,2023-02-19,25,14,2.1374795
876,2023-03-16,2023-02-20,24,1,2.9957707
877,2023-03-16,2023-02-21,23,1,2.965607
878,2023-03-16,2023-02-22,22,1,2.247067
879,2023-03-16,2023-02-23,21,0,1.7114183
880,2023-03-16,2023-02-24,20,0,1.6492317
881,2023-03-16,2023-02-25,19,2,1.977005
882,2023-03-16,2023-02-26,18,2,2.3135707
883,2023-03-16,2023-02-27,17,3,2.6959639
884,2023-03-16,2023-02-28,16,1,3.690353
885,2023-03-16,2023-03-01,15,1,2.566638
886,2023-03-16,2023-03-02,14,0,2.2492828
887,2023-03-16,2023-03-03,13,1,2.4369783
888,2023-03-16,2023-03-04,12,6,4.395369
889,2023-03-16,2023-03-05,11,7,5.01198
890,2023-03-16,2023-03-06,10,10,5.7074494
891,2023-03-16,2023-03-07,9,8,5.2515435
892,2023-03-16,2023-03-08,8,7,3.9016347
893,2023-03-16,2023-03-09,7,3,3.8728766
894,2023-03-16,2023-03-10,6,3,4.543621
895,2023-03-16,2023-03-11,5,8,6.064285
896,2023-03-16,2023-03-12,4,10,7.3240776
897,2023-03-16,2023-03-13,3,12,8.376003
898,2023-03-16,2023-03-14,2,7,7.2762265
899,2023-03-16,2023-03-15,1,5,4.456402
900,2023-03-16,2023-03-16,0,0,1.0041043
901,2023-03-17,2023-02-15,30,1,1.4167061
902,2023-03-17,2023-02-16,29,1,1.4292463
903,2023-03-17,2023-02-17,28,1,1.4218545
904,2023-03-17,2023-02-18,27,1,1.5127736
905,2023-03-17,2023-02-19,26,1,1.8752012
906,2023-03-17,2023-02-20,25,0,1.8940691
907,2023-03-17,2023-02-21,24,1,2.1171517
908,2023-03-17,2023-02-22,23,1,1.7705878
909,2023-03-17,2023-02-23,22,1,1.66985
910,2023-03-17,2023-02-24,21,2,1.6589004
911,2023-03-17,2023-02-25,20,7,1.7234553
912,2023-03-17,2023-02-26,19,7,1.558374
913,2023-03-17,2023-02-27,18,5,1.4895823
914,2023-03-17,2023-02-28,17,1,2.4897509
915,2023-03-17,2023-03-01,16,1,2.2617712
916,2023-03-17,2023-03-02,15,1,2.3724835
917,2023-03-17,2023-03-03,14,0,2.3825238
918,2023-03-17,2023-03-04,13,2,3.4627168
919,2023-03-17,2023-03-05,12,2,3.5210373
920,2023-03-17,2023-03-06,11,2,3.6465583
921,2023-03-17,2023-03-07,10,0,4.131471
922,2023-03-17,2023-03-08,9,0,3.8514562
923,2023-03-17,2023-03-09,8,2,3.7699099
924,2023-03-17,2023-03-10,7,3,4.0138755
925,2023-03-17,2023-03-11,6,3,5.258078
926,2023-03-17,2023-03-12,5,3,6.87079
927,2023-03-17,2023-03-13,4,6,7.3588014
928,2023-03-17,2023-03-14,3,8,8.252675
929,2023-03-17,2023-03-15,2,6,6.7478137
930,2023-03-17,2023-03-16,1,2,4.2859063
931,2023-03-17,2023-03-17,0,0,0.9293713
932,2023-03-18,2023-02-16,30,1,2.1659167
933,2023-03-18,2023-02-17,29,0,2.0612535
934,2023-03-18,2023-02-18,28,0,2.3606381
935,2023-03-18,2023-02-19,27,0,2.1328008
936,2023-03-18,2023-02-20,26,0,2.1426635
937,2023-03-18,2023-02-21,25,0,2.1592267
938,2023-03-18,2023-02-22,24,0,2.1668153
939,2023-03-18,2023-02-23,23,0,2.136579
940,2023-03-18,2023-02-24,22,1,2.1905725
941,2023-03-18,2023-02-25,21,1,2.3728802
942,2023-03-18,2023-02-26,20,1,1.5808455
943,2023-03-18,2023-02-27,19,3,1.6590637
944,2023-03-18,2023-02-28,18,4,2.294324
945,2023-03-18,2023-03-01,17,5,2.9444792
946,2023-03-18,2023-03-02,16,2,3.074907
947,2023-03-18,2023-03-03,15,1,2.744097
948,2023-03-18,2023-03-04,14,3,3.568646
949,2023-03-18,2023-03-05,13,3,3.79412
950,2023-03-18,2023-03-06,12,4,4.013574
951,2023-03-18,2023-03-07,11,1,4.318679
952,2023-03-18,2023-03-08,10,4,4.0518517
953,2023-03-18,2023-03-09,9,5,4.1332936
954,2023-03-18,2023-03-10,8,10,3.9624786
955,2023-03-18,2023-03-11,7,7,5.018207
956,2023-03-18,2023-03-12,6,6,6.468495
957,2023-03-18,2023-03-13,5,8,7.102178
958,2023-03-18,2023-03-14,4,10,7.7242713
959,2023-03-18,2023-03-15,3,16,8.653516
960,2023-03-18,2023-03-16,2,9,7.3915453
961,2023-03-18,2023-03-17,1,7,5.084493
962,2023-03-18,2023-03-18,0,0,1.1902766
963,2023-03-19,2023-02-17,30,0,1.1112118
964,2023-03-19,2023-02-18,29,0,1.0334128
965,2023-03-19,2023-02-19,28,0,1.3706133
966,2023-03-19,2023-02-20,27,0,1.3743186
967,2023-03-19,2023-02-21,26,0,1.4279724
968,2023-03-19,2023-02-22,25,0,1.3244998
969,2023-03-19,2023-02-23,24,0,1.0716598
970,2023-03-19,2023-02-24,23,0,1.044517
971,2023-03-19,2023-02-25,22,0,1.1304477
972,2023-03-19,2023-02-26,21,0,1.2541219
973,2023-03-19,2023-02-27,20,1,1.3160421
974,2023-03-19,2023-02-28,19,1,1.3801172
975,2023-03-19,2023-03-01,18,1,1.4635433
976,2023-03-19,2023-03-02,17,0,1.133183
977,2023-03-19,2023-03-03,16,2,1.1812282
978,2023-03-19,2023-03-04,15,2,1.8262793
979,2023-03-19,2023-03-05,14,2,2.1005905
980,2023-03-19,2023-03-06,13,1,2.134051
981,2023-03-19,2023-03-07,12,1,1.9707572
982,2023-03-19,2023-03-08,11,4,1.4405017
983,2023-03-19,2023-03-09,10,4,1.4183471
984,2023-03-19,2023-03-10,9,4,2.0976748
985,2023-03-19,2023-03-11,8,1,3.389461
986,2023-03-19,2023-03-12,7,0,4.1640525
987,2023-03-19,2023-03-13,6,6,4.176148
988,2023-03-19,2023-03-14,5,7,4.224766
989,2023-03-19,2023-03-15,4,7,4.151349
990,2023-03-19,2023-03-16,3,2,4.3300085
991,2023-03-19,2023-03-17,2,1,3.5768173
992,2023-03-19,2023-03-18,1,1,2.5172725
993,2023-03-19,2023-03-19,0,0,0.76332545
994,2023-03-20,2023-02-18,30,1,1.3984053
995,2023-03-20,2023-02-19,29,1,2.104401
996,2023-03-20,2023-02-20,28,0,2.2390182
997,2023-03-20,2023-02-21,27,0,2.256711
998,2023-03-20,2023-02-22,26,0,1.6149917
999,2023-03-20,2023-02-23,25,0,1.3559612
1000,2023-03-20,2023-02-24,24,1,1.3494593
1001,2023-03-20,2023-02-25,23,1,1.5074884
1002,2023-03-20,2023-02-26,22,1,2.1446414
1003,2023-03-20,2023-02-27,21,0,2.113976
1004,2023-03-20,2023-02-28,20,0,2.2433615
1005,2023-03-20,2023-03-01,19,0,2.0148761
1006,2023-03-20,2023-03-02,18,0,1.6419927
1007,2023-03-20,2023-03-03,17,1,1.7721907
1008,2023-03-20,2023-03-04,16,2,2.7776735
1009,2023-03-20,2023-03-05,15,3,3.9974732
1010,2023-03-20,2023-03-06,14,2,4.048034
1011,2023-03-20,2023-03-07,13,2,3.8585835
1012,2023-03-20,2023-03-08,12,1,2.4470098
1013,2023-03-20,2023-03-09,11,1,2.268474
1014,2023-03-20,2023-03-10,10,1,3.87232
1015,2023-03-20,2023-03-11,9,1,5.422359
1016,2023-03-20,2023-03-12,8,5,7.185388
1017,2023-03-20,2023-03-13,7,13,7.1891828
1018,2023-03-20,2023-03-14,6,18,6.986465
1019,2023-03-20,2023-03-15,5,14,6.3233843
1020,2023-03-20,2023-03-16,4,11,6.4949965
1021,2023-03-20,2023-03-17,3,8,7.175582
1022,2023-03-20,2023-03-18,2,9,6.6469555
1023,2023-03-20,2023-03-19,1,3,5.257834
1024,2023-03-20,2023-03-20,0,1,1.2910857
1025,2023-03-20,2023-03-21,-1,0,0.7463432
1026,2023-03-21,2023-02-19,30,2,2.5556536
1027,2023-03-21,2023-02-20,29,0,2.583356
1028,2023-03-21,2023-02-21,28,0,2.5751808
1029,2023-03-21,2023-02-22,27,0,1.8308558
1030,2023-03-21,2023-02-23,26,0,1.6182791
1031,2023-03-21,2023-02-24,25,3,1.6282442
1032,2023-03-21,2023-02-25,24,3,1.7686474
1033,2023-03-21,2023-02-26,23,5,2.0868387
1034,2023-03-21,2023-02-27,22,2,2.1422713
1035,2023-03-21,2023-02-28,21,2,2.638743
1036,2023-03-21,2023-03-01,20,0,2.2226267
1037,2023-03-21,2023-03-02,19,0,2.0625563
1038,2023-03-21,2023-03-03,18,1,2.084269
1039,2023-03-21,2023-03-04,17,5,3.418315
1040,2023-03-21,2023-03-05,16,7,4.777433
1041,2023-03-21,2023-03-06,15,8,4.8324294
1042,2023-03-21,2023-03-07,14,6,4.7008424
1043,2023-03-21,2023-03-08,13,4,3.4996097
1044,2023-03-21,2023-03-09,12,2,3.2071893
1045,2023-03-21,2023-03-10,11,0,3.5256982
1046,2023-03-21,2023-03-11,10,1,5.6161633
1047,2023-03-21,2023-03-12,9,7,8.081128
1048,2023-03-21,2023-03-13,8,19,7.9023504
1049,2023-03-21,2023-03-14,7,20,7.879447
1050,2023-03-21,2023-03-15,6,14,6.5269256
1051,2023-03-21,2023-03-16,5,4,5.136291
1052,2023-03-21,2023-03-17,4,6,5.5960674
1053,2023-03-21,2023-03-18,3,8,7.038599
1054,2023-03-21,2023-03-19,2,6,6.174264
1055,2023-03-21,2023-03-20,1,2,1.8835194
1056,2023-03-21,2023-03-21,0,0,0.4492466
1057,2023-03-22,2023-02-20,30,0,1.7347474
1058,2023-03-22,2023-02-21,29,0,1.7021333
1059,2023-03-22,2023-02-22,28,0,1.356171
1060,2023-03-22,2023-02-23,27,0,1.2260647
1061,2023-03-22,2023-02-24,26,1,1.2625649
1062,2023-03-22,2023-02-25,25,1,1.4751004
1063,2023-03-22,2023-02-26,24,1,1.5260614
1064,2023-03-22,2023-02-27,23,1,1.5972271
1065,2023-03-22,2023-02-28,22,2,2.090636
1066,2023-03-22,2023-03-01,21,2,2.0546749
1067,2023-03-22,2023-03-02,20,1,1.6981831
1068,2023-03-22,2023-03-03,19,1,1.8385077
1069,2023-03-22,2023-03-04,18,2,2.0336244
1070,2023-03-22,2023-03-05,17,3,3.4746385
1071,2023-03-22,2023-03-06,16,2,4.096781
1072,2023-03-22,2023-03-07,15,2,4.425711
1073,2023-03-22,2023-03-08,14,1,2.9182045
1074,2023-03-22,2023-03-09,13,1,2.6849198
1075,2023-03-22,2023-03-10,12,0,2.9768498
1076,2023-03-22,2023-03-11,11,3,4.14243
1077,2023-03-22,2023-03-12,10,6,6.7166357
